,abstract/snippet,lead_paragraph,headline,keywords,pub_date,document_type,section_name,type_of_material
0,"Making his debut onstage, he was greeted by forceful challenges from Elizabeth Warren and the rest of the Democratic field.","Michael R. Bloomberg bobbed behind his lectern, as if the motion might deliver him somewhere more comfortable. He blinked, then blinked some more. He appeared unsteady — for all the preparation his billions might buy him — on questions of race and gender that could not have come as a surprise.","Billions of Targets on His Back, Bloomberg Joins the Debate Fray","Presidential Election of 2020;Democratic Party;Bloomberg, Michael R;Biden, Joseph R Jr;Buttigieg, Pete (1982- );Klobuchar, Amy;Sanders, Bernard;Warren, Elizabeth;Primaries and Caucuses",2020-02-20,article,U.S.,News Analysis
0,The new figures give the country the second largest number of confirmed cases outside mainland China.,This briefing has ended. Read the latest developments in the coronavirus outbreak here. ,South Korea Confirms a Jump in Coronavirus Infections,Coronavirus (2019-nCoV);China;Quarantines;Deaths (Fatalities);Cruises;Xi Jinping;Hubei Province (China),2020-02-20,article,World,News
0,It seemed they had learned the lessons of the 1930s — until this month.,"HAMBURG, Germany — Germany’s conservatives are in a mess. And it’s of their own making.",Germany’s Conservatives Are in a Mess,"Germany;East Germany;Merkel, Angela;Christian Democratic Union (Germany);Alternative for Germany;Kramp-Karrenbauer, Annegret;THURINGIA (GERMANY)",2020-02-20,article,Opinion,Op-Ed
0,Taika Waititi’s Oscar winner is available to rent on many streaming platforms. And a new basketball documentary series is on Crackle.,"JOJO RABBIT (2019) Rent on Amazon, Google Play, iTunes, Vudu and YouTube. “Remember that joke Kate Winslet has in ‘Extras,’ where she says you’d better make a Holocaust film if you want an Oscar?” Taika Waititi asked in an interview with The New York Times last year. “People might think that’s kind of true, but there was never in my mind any reality where this film was going to be part of that conversation.” He was talking about “Jojo Rabbit,” the satire he wrote and directed, which had become an unlikely awards-season contender and would win him an Oscar for best adapted screenplay. The movie, based a novel by Christine Leunens, follows Johannes (Roman Griffin Davis), a 10-year-old in Nazi Germany whose imaginary best friend is Adolf Hitler (Waititi) and whose mother, Rosie (Scarlett Johansson), is hiding a Jewish girl (Thomasin McKenzie) in their house. The film “risks going wrong in a dozen different ways,” A.O. Scott wrote in his review for The Times, “and manages to avoid at least half of them.”",What’s on TV Thursday: ‘Jojo Rabbit’ and ‘On Point’,Television;Movies,2020-02-20,article,Arts,News
0,Mr. Steyer did not make the cut for the Democratic debate. He was missed!,"LAS VEGAS — As six leading presidential candidates brawled onstage in a debate Wednesday night on the Las Vegas Strip, a handful of Nevadans supporting a man who didn’t make the cut were around seven miles away, puzzling over their evening plans.",Where’s Tom Steyer? A Few People in Las Vegas Were Wondering,"Steyer, Thomas F;Presidential Election of 2020;Debates (Political);Democratic Party;Primaries and Caucuses;Nevada",2020-02-20,article,U.S.,News
0,President Trump has attacked the case and the judge as biased. She seems unlikely to be ruffled.,WASHINGTON — Amy Berman Jackson is no stranger to working under pressure.,Judge in Roger Stone Trial Confronts a High-Pressure Decision,"Russian Interference in 2016 US Elections and Ties to Trump Associates;United States Politics and Government;Legal Profession;Justice Department;Jackson, Amy Berman;Stone, Roger J Jr;Trump, Donald J",2020-02-20,article,U.S.,News
0,"Los Angeles has two N.B.A. championship contenders this season. But can the Clippers ever cut into the Lakers’ dominance, and change the city’s basketball soul?","LOS ANGELES — Kawhi Leonard slipped into the interview room at Staples Center clad in pearl-white sweats, calling to mind a Jedi sage. His face a mask, he gave no sign of recognizing any reporter, and set to analyzing the just-concluded game with the dispassion of a chess grandmaster.","The Lakers, the Clippers and a Rare Fight for L.A. Basketball Primacy","Basketball;Los Angeles Lakers;Los Angeles Clippers;Los Angeles (Calif);James, LeBron;Bryant, Kobe;Leonard, Kawhi",2020-02-20,article,Sports,News
0,Campaigns and organizations are trying to build a robust Latino voter base in Nevada. Will it work?,"LAS VEGAS — On Monday morning, Senator Bernie Sanders hosted a soccer tournament at Eldorado High School in East Las Vegas, a heavily Latino area. Elotes were served and music was playing, but most important were the vans to take players and their families to and from early voting sites.",Inside the Push to Turn Out Latino Voters in Nevada,Presidential Election of 2020;Hispanic-Americans;Voting and Voters;Nevada;Primaries and Caucuses,2020-02-20,article,U.S.,News
0,The attack showed that no part of the country is immune to the potential for violence fueled by anti-immigrant hatred.,"HANAU, Germany — Hanau, a small city in western Germany, considered itself a melting pot, an island of tolerance. That was before a racist extremist opened fire at a hookah bar Wednesday night, killing nine mostly young people in Germany’s worst attack in recent memory.",Far-Right Shooting Shatters an Already Fragile Sense of Security in Germany,"Hanau, Germany, Shooting (2020);Hanau (Germany);Germany;Fringe Groups and Movements;Immigration and Emigration;Hate Crimes;Mass Shootings",2020-02-20,article,World,News
0,"In France, where news and opinion are blurred, Mr. Daniel, a self-described non-Communist leftist, used journalism as a means of advocacy.","A half-century before President Barack Obama ordered a restoration of full diplomatic relations with Cuba in 2014, Jean Daniel, a French journalist on a secret mission to Havana in the autumn of 1963, delivered a proposal by President John F. Kennedy to Fidel Castro.","Jean Daniel, Leading French Journalist and Humanist, Dies at 99","Daniel, Jean;Deaths (Obituaries);France;Writing and Writers;News and News Media;Cold War Era",2020-02-20,article,Business Day,Obituary (Obit)
0,Learn the three basic moves. Be mesmerizing — but avoid “spinjuries.”,"“Don’t think less of yourself if you drop the sign,” says Kendric Washington, 22, a professional sign spinner from Hyattsville, Md. Six-foot-long, hard plastic arrows are unwieldy; they still slip from Washington’s fingers, even after six years on the job and twice winning the World Sign Spinning Championship in Las Vegas. Don’t just be a cheaper billboard — be mesmerizing, even graceful. “I can mind-boggle people,” Washington says.",How to Spin a Sign,ADVERTISING AND MARKETING,2020-02-20,article,Magazine,News
0,"Protecting the environment and tackling climate change have climbed up the list of Americans’ political priorities, but there are startling differences between members of different parties.","Protecting the environment and tackling climate change have climbed up the list of Americans’ political priorities, but there are startling differences between members of different parties.",Climate Change Rises as a Public Priority. But It’s More Partisan Than Ever.,Global Warming;Polls and Public Opinion;Greenhouse Gas Emissions;Presidential Election of 2020;Pew Research Center;Democratic Party;Republican Party,2020-02-20,multimedia,Climate,Interactive Feature
0,"“I found Henry James almost unreadable five or six years ago, and now I love him! Who knows what I might get into next?”","The novelist, whose book “Normal People” is new in paperback, used to resist long sentences: “I found Henry James almost unreadable five or six years ago, and now I love him! Who knows what I might get into next?”",Sally Rooney’s Attention Span Has Improved,"Books and Literature;Writing and Writers;Rooney, Sally (Author)",2020-02-20,article,Books,News
0,"After renting a flex one-bedroom in Kips Bay, two academics and their teenage son went looking for more space. Here’s where they landed.","After renting a flex one-bedroom in Kips Bay, two academics and their teenage son went looking for more space. Here’s where they landed.",A Family of Three Seeks a Two-Bedroom in Manhattan. Which One Did They Choose? ,"Real Estate and Housing (Residential);Kips Bay (Manhattan, NY);Murray Hill (Manhattan, NY);Yorkville (Manhattan, NY)",2020-02-20,multimedia,Real Estate,Interactive Feature
0,An immigrant from Brazil must prove he is an “extraordinary” coach to stay in the U.S. What do you think makes a great coach?,"Have you ever had a great coach, whether in or out of school? One who not only helped you to master a skill or a sport, but who also helped shape you as a person?",What Role Have Coaches Played in Your Life?,,2020-02-20,article,The Learning Network,News
0,Research suggests that paying more attention to the “invisible disability” of hearing loss might improve our brains.,"Hearing loss has long been considered a normal, and thus acceptable, part of aging. It is common: Estimates suggest that it affects two out of three adults age 70 and older. It is also rarely treated. In the U.S., only about 14 percent of adults who have hearing loss wear hearing aids. An emerging body of research, however, suggests that diminished hearing may be a significant risk factor for Alzheimer’s disease and other forms of dementia — and that the association between hearing loss and cognitive decline potentially begins at very low levels of impairment.",Can Hearing Aids Help Prevent Dementia?,Ears and Hearing;Alzheimer's Disease;Dementia;Hearing Aids;Brain,2020-02-20,article,Magazine,News
0,"In her new memoir, “Brother & Sister,” the actor opens up about her family.","SISTER ACT Diane Keaton is known for many things: her four-decades-long acting career, her devotion to wide-brimmed hats and her particular brand of light-hearted humor. But there is nothing put-on, evasive or funny about her third book, “Brother & Sister,” which touched down at No. 9 on last week’s hardcover nonfiction best-seller list. In this brave memoir, Keaton takes a long, hard look at her relationship with her younger brother, Randy, whose descent into mental illness parallels her climb to the stratosphere of stardom.",Starring Diane Keaton as Herself,"Books and Literature;Keaton, Diane;Brother & Sister: A Memoir (Book)",2020-02-20,article,Books,List
0,Our columnists and contributors give their rankings.,Our columnists and contributors give their rankings.,Winners and Losers of the Democratic Debate,"Warren, Elizabeth;Sanders, Bernard;Bloomberg, Michael R;Biden, Joseph R Jr;Buttigieg, Pete (1982- );Klobuchar, Amy",2020-02-20,multimedia,Opinion,Interactive Feature
0,What stories could these images tell?,"The headline of the article that goes with this illustration is “50 States, 50 Love Stories.” What love stories could these images tell?",United States of Love,,2020-02-20,article,The Learning Network,News
0,"In this lesson, students will learn about the evolution of the Renegade dance and consider questions of crediting social-media creations.",Featured Article: “The Original Renegade” by Taylor Lorenz,Lesson of the Day: ‘The Original Renegade’,,2020-02-20,article,The Learning Network,News
0,"Playing together is part of it, but so is having chores kids can complete as a team (especially if they can sneak in some fun while they work).",It’s one thing to fend off sibling battles over a toy. It’s often a more elusive challenge to raise children who genuinely like each other and will choose to support each other throughout their lives.,How to Raise Siblings Who Get Along,Families and Family Life;Parenting;Empathy;Royal Families;Children and Childhood,2020-02-20,article,Well,News
0,A defanged and updated version of Jack London’s classic novel doesn’t lack for excitement.,"“The Call of the Wild,” Jack London’s gripping 1903 novel, tells the story of a California house dog who discovers his inner wolf. The latest movie adaptation, directed by Chris Sanders, is, strictly speaking, the saga of a human performer who channels his inner pooch.",‘The Call of the Wild’ Review: Man’s Best Friend? Cartoon Dog.,"Movies;Call of the Wild (Movie);Sanders, Chris (Film Director);Ford, Harrison",2020-02-20,article,Movies,Review
0,Tendencies like left-digit bias can have life-altering consequences for patients.,"It’s tempting to believe that physicians are logical, meticulous thinkers who perfectly weigh the pros and cons of treatment options, acting as unbiased surrogates for their patients.",How Common Mental Shortcuts Can Cause Major Physician Errors,Doctors;Discrimination;Research;Surgery and Surgeons,2020-02-20,article,The Upshot,News
0,"I am convinced that the killing and the maiming must stop, the deputy leader of the Taliban writes.","When our representatives started negotiating with the United States in 2018, our confidence that the talks would yield results was close to zero. We did not trust American intentions after 18 years of war and several previous attempts at negotiation that had proved futile.","What We, the Taliban, Want","Afghanistan War (2001- );United States Defense and Military Forces;Muslims and Islam;Taliban;Trump, Donald J;AFGHANISTAN;Doha (Qatar)",2020-02-20,article,Opinion,Op-Ed
0,"Can drinks, community events and the occasional wedding subsidize small-town journalism?","MARFA, Texas — When Landrie Moore was looking for a venue for her destination wedding, she knew she wanted a space that really reflected life in this small, remote desert town.",Marfa’s Answer to the Collapse of Local News: Coffee and Cocktails,Newspapers;Bars and Nightclubs;Marfa (Tex),2020-02-20,article,Style,News
0,Congress should transform the department into an independent agency untouched by the president’s whims.,"In view of the intensifying controversy over the politicization of the Department of Justice under Attorney General William Barr and its potential weaponization at the hands of President Trump, it is worth reviving a proposal that has not been seriously discussed since the Watergate era: Congress should transform the Justice Department into an independent agency, legally immunized from the president’s day-to-day control.",Imagine That Donald Trump Has Almost No Control Over Justice,"Appointments and Executive Changes;Presidents and Presidency (US);United States Politics and Government;Constitution (US);Consumer Financial Protection Bureau;Federal Communications Commission;Justice Department;Supreme Court (US);Trump, Donald J;Barr, William P",2020-02-20,article,Opinion,Op-Ed
0,"Testing for Alzheimer’s disease and other forms of dementia is hardly foolproof, and could even backfire.",Do I know I’m at risk for developing dementia? You bet.,Stalked by the Fear That Dementia Is Stalking You,Alzheimer's Disease;Families and Family Life;Memory;Elderly;Dementia;Genetics and Heredity;Anxiety and Stress;Living Wills and Health Care Proxies;Diet and Nutrition;Depression (Mental);Frontotemporal Dementia;Brain;Nursing Homes,2020-02-20,article,Well,News
0,The world is indifferent to our fate.,"The story of a disaster is, almost by definition, a survivor’s story: If there are no survivors, there is not much of a story. The Old Testament has its Noahs and Lots, figures that God spares so their tales of floods, plagues, famines and massacres can be told, their lessons absorbed by the living. In the final scene of “Moby-Dick,” Ishmael circles the sinking wreck of Captain Ahab’s Pequod, clinging to a buoyant coffin and a verse from Job: “And I only am escaped alone to tell thee.”",A Disaster Video That Finally Tells the Truth About Climate Change,"Wildfires;Video Recordings, Downloads and Streaming;Disasters and Emergencies;Global Warming;Australia",2020-02-20,article,Magazine,News
0,"Resorts in the Western United States are upgrading lifts, technology and now renting outerwear.","It’s not just the snow that is plentiful in ski country this season, so, too, are the offerings from an industry that is hustling to attract millennials and Gen Xers who have proven to be less interested in skiing and snowboarding than their parents.",What’s New in Ski Country This Season,"Travel and Vacations;Skiing;ALPINE SKIING;Western States (US);Mobile Applications;Hotels and Travel Lodgings;AIRPORTS;AMERICAN AIRLINES;National Ski Areas Assn;Surf Lodge (Montauk, NY, Hotel);Steamboat Ski Resort;Alpine Meadows (Calif);Alta (Utah);Aspen (Colo);Beaver Creek (Colo);Breckenridge (Colo);Denver (Colo);Park City (Utah);Taos (NM)",2020-02-20,article,Travel,News
0,“Ultra-Orthodox” is a label that should be retired.,"In the spring of 2016, President Barack Obama signed a bill eliminating dated references to racial or ethnic minorities that had remained in parts of federal regulations. “Negro” would be replaced with “African-American,” “Oriental” with “Asian-American or Pacific Islander” and so on. It was a long-overdue recognition that the meanings that words carry matter — especially when applied to minority groups.",Stop Otherizing Haredi Jews,Discrimination;Race and Ethnicity;Jews and Judaism;Minorities,2020-02-20,article,Opinion,Op-Ed
0,"In the last few presidential debates, there was little consensus on a clear winner or loser. That changed on Wednesday night.","Twitter can’t tell us whether, or how, Wednesday’s debate might change voters’ minds. But it can give us the perspectives of some of the people with expertise on primary races: veteran campaign strategists, consultants and analysts.",Who Won the Las Vegas Debate? Experts Weigh In,"Presidential Election of 2020;Debates (Political);Democratic Party;Primaries and Caucuses;Las Vegas (Nev);Nevada;Warren, Elizabeth;Bloomberg, Michael R;Sanders, Bernard;Buttigieg, Pete (1982- );Klobuchar, Amy;Biden, Joseph R Jr",2020-02-20,article,U.S.,News
0,"Many boys and young men think the movement is essential for girls and women, but struggle with how they fit into it.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",The #MeToo Balancing Act in High School,Women and Girls;Education (K-12);Colleges and Universities;#MeToo Movement;Dating and Relationships;Men and Boys,2020-02-20,article,Education,News
0,"At community colleges, many students are spending nights on friends’ couches or sleeping in cars. Advocates are pushing for solutions, including safer places to park overnight.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",In College and Homeless,Colleges and Universities;Homeless Persons;Community Colleges;AMARILLO (TEX);Tacoma (Wash);California,2020-02-20,article,Education,News
0,Some educators are experimenting with their approaches to teaching to make course materials more relevant to various cultures and communities.,"This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",Bringing a New Vibe to the Classroom,Education (K-12);Reading and Writing Skills (Education);Race and Ethnicity;Southern Poverty Law Center,2020-02-20,article,Education,News
0,"A career center at Brooklyn College provides “the aunts and uncles, the friends of the family that these kids don’t have.”","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",Creating Connections,"Colleges and Universities;Education (K-12);Mentors;Brooklyn College, City University of New York;Brooklyn (NYC)",2020-02-20,article,Education,News
0,There would be risks in relying on the Fed to bail out the economy from a potential pandemic.,"On Monday evening, Apple warned its shareholders about the effects of the new coronavirus outbreak. Production of iPhones has been slowed because of quarantined workers, and the company expects to sell fewer products in China as the country grapples with the problem.",Why the Stock Market Isn’t Too Worried About Coronavirus,Coronavirus (2019-nCoV);Economic Conditions and Trends;Stocks and Bonds;United States Economy;International Trade and World Market;China,2020-02-20,article,The Upshot,News
0,And can privacy be protected?,Listen and subscribe to our podcast from your mobile device:,Could Bloomberg Buy the Nomination?,"United States Politics and Government;Presidential Election of 2020;Bloomberg, Michael R;Political Advertising;High Net Worth Individuals;News and News Media;Trump, Donald J;Democratic Party;Primaries and Caucuses;Privacy;Computers and the Internet;Social Media;Online Advertising;Conservatism (US Politics);Liberalism (US Politics);Cyberattacks and Hackers;Sanders, Bernard;New York City;Mobile Applications",2020-02-20,article,Opinion,Op-Ed
0,Let’s talk about the cultural causes of this epidemic.,"The new coronavirus disease has a name now: COVID-19. That took a while. The virus’s genome was sequenced within two weeks or so of its appearance, but for many weeks more, we didn’t know what to call it or the disease it causes.",Why Did the Coronavirus Outbreak Start in China?,Wildlife Trade and Poaching;Politics and Government;Coronavirus (2019-nCoV);SARS (Severe Acute Respiratory Syndrome);Epidemics;Viruses;Communist Party of China;Confucius;Mao Zedong;China;Australia;Wuhan (China),2020-02-20,article,Opinion,Op-Ed
0,"It might be known for Art Basel, but this riverside city in Switzerland is also the birthplace of Roger Federer, has some 40 museums and cherishes its many traditions.","Basel is, perhaps, the only city in the world that’s best experienced at 4 a.m. on a Monday. On a particular Monday, that is: the one after Ash Wednesday, when nearly every local with a pulse turns up in the Old Town for a parade known as the Morgenstreich. Then, on the fourth chime of the bells at Basel’s oldest church, all the lights of the city are turned off, and costumed marching bands called “cliques” fire up a tune to signal the start of Basel’s Fasnacht. This uniquely exhilarating, 72-hour Lenten Carnival illustrates an essential truth about this cosmopolitan riverside city of 170,000 that hugs Alsace and the Black Forest.",36 Hours in Basel,Travel and Vacations;Basel (Switzerland),2020-02-20,article,Travel,News
0,The sentencing played out amid extraordinary upheaval at the Justice Department and a virtual standoff between the president and the attorney general.,"WASHINGTON — Roger J. Stone Jr., a longtime friend and adviser of President Trump, was sentenced Thursday to more than three years in prison in a politically fraught case that put the president at odds with his attorney general, stirred widespread consternation in the Justice Department and provoked the judge in the case to denounce pressure on the justice system.",Roger Stone Is Sentenced to Over 3 Years in Prison,"Stone, Roger J Jr;Jackson, Amy Berman;Barr, William P;Trump, Donald J;Justice Department;United States Politics and Government;Presidential Election of 2020;Russian Interference in 2016 US Elections and Ties to Trump Associates;Special Prosecutors (Independent Counsel)",2020-02-20,article,U.S.,News
0,"Students want to share real life as it happens, from worries over midterms to concerns about global warming.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.","On College Campuses, Social Media Provides Private Spaces for Thousands","Colleges and Universities;Social Media;University of California, Berkeley;University of Washington;Instant Messaging",2020-02-20,article,Education,News
0,Will the case of a prominent pedophile finally upend outdated ideas about sexually liberated French girlhood?,"PARIS — France has spent the last two years or so waiting for its Harvey Weinstein moment: a big trial, the fall of someone powerful, a viscerally indignant country.",France Gets Its Weinstein Moment,"Child Abuse and Neglect;Youth;Books and Literature;Women and Girls;Sexual Harassment;#MeToo Movement;Children and Childhood;Sex Crimes;Matzneff, Gabriel;Polanski, Roman;Springora, Vanessa;France",2020-02-20,article,Opinion,Op-Ed
0,"New restrictions have made it close to impossible to send cars from the state overseas, and a busy industry has ground to a halt.","Several times a month, ships loaded with used cars leave ports around New York, bound for sale in the Caribbean, West Africa and the Middle East. It is a bustling business that starts with car dealerships and involves auction companies, exporters, freight carriers and shipping lines.","Trump Targets New York Again, This Time Over Car Exports","Federal-State Relations (US);Antique and Classic Cars;Freight (Cargo);Illegal Immigration;Ships and Shipping;Immigration and Emigration;United States Politics and Government;International Trade and World Market;Salvage;Customs and Border Protection (US);Homeland Security Department;Cuomo, Andrew M;Trump, Donald J;New York State",2020-02-20,article,New York,News
0,"More families are now struggling to fill the tuition gap after their financial aid falls short, forcing them to make some difficult decisions.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",So You Got Financial Aid for College. But How Do You Pay for the Rest of It?,Colleges and Universities;Financial Aid (Education);Families and Family Life;Budgets and Budgeting;Tuition,2020-02-20,article,Education,News
0,News literacy instruction is flourishing in the wake of the 2016 election as worries about fake news grow.,"This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",These Students Are Learning About Fake News and How to Spot It,"Education (K-12);News and News Media;Coney Island (Brooklyn, NY);Iowa;Lincoln (Neb);Long Island (NY)",2020-02-20,article,Education,News
0,"A private prison company wants to operate an immigration detention center in McFarland, Calif., a town that is home to thousands of undocumented farm workers.","McFARLAND, Calif. — As an undocumented immigrant, Maribel Ramirez does not officially have a say in the affairs of the small agricultural town in California’s Central Valley that she has called home for 20 years.","An ICE Detention Center? You Picked the Wrong Town, Residents Say","Illegal Immigration;Immigration Detention;Immigration and Emigration;Migrant Labor (Agriculture);Demonstrations, Protests and Riots;City Councils;GEO Group Inc;Immigration and Customs Enforcement (US);Newsom, Gavin;California",2020-02-20,article,U.S.,News
0,The bilingual new Netflix series tells the story of a Hispanic Los Angeles family whose livelihood is threatened. It also tells jokes.,"LOS ANGELES — On a crisp afternoon in Boyle Heights, just weeks before the Feb. 21 debut of the new bilingual Netflix series “Gentefied,” the main cast gathered at Santa Cecilia in Mariachi Plaza, a restaurant named for the patron saint of musicos. The Mexican actor Joaquín Cosío, best known in these parts for playing a wisecracking narco in the cult hit “El Infierno,” sat dressed in a gray sport coat over a plain black shirt as the plates were passed around. He smiled wide.","‘Gentefied’ Asks, Can a Show About Gentrification Be Funny?","Gente-fied (TV Program);Netflix Inc;Gentrification;Television;Ferrera, America",2020-02-20,article,Arts,News
0,Kevin Stitt’s demands for more money from Native American casinos have sparked a bitter feud with economically powerful tribes — including his own.,"OKLAHOMA CITY — When Kevin Stitt campaigned for governor of Oklahoma, he said his identity as a citizen of Cherokee Nation gave him “firsthand” knowledge of the clout Native American tribes wield in the state. But since his victory in November 2018, the tribal nations have been teaching Mr. Stitt lessons in the politics of Indian Country.",Oklahoma’s Tribes Unite Against a Common Foe: Their Cherokee Governor,"Oklahoma;Stitt, Kevin;Politics and Government;Economic Conditions and Trends;Native Americans;Casinos;Prices (Fares, Fees and Rates);Cherokee Indians;Rural Areas;Republican Party;Governors (US)",2020-02-20,article,U.S.,News
0,Scientists worked out what lived in part of the Western United States tens of thousands of years ago by studying DNA found in pack rat middens.,"No one likes a rodent’s nest, and for good reason. Beyond sheltering mice, rats and other creatures we aren’t fond of, they kindle car fires, harbor bloodsucking bugs and infest the walls, ceilings and attics of homeowners.","Reading the Past in Old, Urine-Caked Rat’s Nests","DNA (Deoxyribonucleic Acid);Rats;Rodents;Genetics and Heredity;Paleontology;Fossils;Biology and Biochemistry;Idaho;Tessler, Michael;Harbert, Robert S;Ecology and Evolution (Journal);Research;your-feed-science",2020-02-20,article,Science,News
0,"Labs test artificial intelligence, virtual reality and other innovations that could improve learning and lower costs for Generation Z and beyond.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",How Technology Is Changing the Future of Higher Education,Colleges and Universities;Virtual Reality (Computers);Artificial Intelligence;Boise State University;Georgia Institute of Technology;Institute for the Future;Massachusetts Institute of Technology;Rensselaer Polytechnic Institute;University Innovation Alliance,2020-02-20,article,Education,News
0,"Computers, fake frogs, new desks and more: a collection of views and news from our Learning special report.","This article is part of our latest Learning special report. We’re focusing on Generation Z, which is facing challenges from changing curriculums and new technology to financial aid gaps and homelessness.",Bulletin Board,Education (K-12);Colleges and Universities;Computers and the Internet;Teachers and School Employees,2020-02-20,article,Education,News
0,His rivals were ready. He was not.,"You can buy ads and saturate the airwaves with them. You can buy allies, especially with the right budget.","Despite His Billions, Bloomberg Busts","Presidential Election of 2020;Debates (Political);Primaries and Caucuses;Democratic Party;Bloomberg, Michael R;Buttigieg, Pete (1982- );Sanders, Bernard;Warren, Elizabeth;Nevada",2020-02-20,article,Opinion,Op-Ed
0,"The Everything Store, which stocks more than 100 million items, is working to avoid disruptions in its supply chain.",SEATTLE — What if the Everything Store couldn’t sell everything because of disruptions from the coronavirus?,Clicking Buy on Amazon? It’s Trying to Prevent a Coronavirus Caveat,AMAZON.COM INC;E-Commerce;International Trade and World Market;Coronavirus (2019-nCoV);Epidemics;Factories and Manufacturing;China,2020-02-20,article,Business Day,News
0,"The architect, a champion of cities, now turns a spotlight on the countryside in a sprawling new exhibition about the other 98 percent of the world.","THE HAGUE — A manifesto and love letter to the city in the 1970s, the book “Delirious New York” helped propel the reputation of a young, restless Dutch journalist-and-screenwriter-turned-architect.",Why Rem Koolhaas Brought a Tractor to the Guggenheim,"ARCHITECTURE;Art;Museums;Guggenheim, Solomon R, Museum;Koolhaas, Rem",2020-02-20,article,Arts,News
0,"As climate change threatens exports like oysters and rice, residents cling to a pageant tradition that celebrates them.","This year in Louisiana, more than 120 pageant queens will be crowned in honor of crops and commodities, as they have been for some 70 years.",The Agriculture Queens of Louisiana,Louisiana;Beauty Contests;Agriculture and Farming;Commodities;Rice;Pigs;Coast Erosion;Global Warming,2020-02-20,article,Style,News
0,Here's what we know about the suspects in the fatal stabbing of a Barnard College student  in Morningside Park., [Want to get New York Today by email? Here’s the sign-up.],Tessa Majors Murder: 3 Middle School Classmates Are Charged,"New York City;Majors, Tessa (d 2019);Weaver, Rashaun;Recycling of Waste Materials;Containers and Packaging;Police Department (NYC);Murders, Attempted Murders and Homicides",2020-02-20,article,New York,briefing
0,See the looks from the Moncler Genius: Fall 2020 Collection.,See the looks from the Moncler Genius: Fall 2020 Collection.,Moncler Genius: Fall 2020,Moncler (Fashion Label);Milan Fashion Week,2020-02-20,multimedia,Fashion & Style,Slideshow
0,Here's what you need to know.,(Want to get this briefing by email? Here’s the sign-up.),"Democratic Party, Germany, Victoria’s Secret: Your Thursday Briefing",,2020-02-20,article,Briefing,briefing
0,See the looks from the Max Mara: Fall 2020 Collection.,See the looks from the Max Mara: Fall 2020 Collection.,Max Mara: Fall 2020,Max Mara;Milan Fashion Week,2020-02-20,multimedia,Fashion & Style,Slideshow
0,Drs. Eunice and Pierre Chan have taken extraordinary measures to treat patients and protect their family amid the coronavirus outbreak.,"HONG KONG — Eunice Chan, a physician in Hong Kong, removes her face mask only to shower, eat and drink.","‘No More Hugging, No More Kissing.’ At Home in Hong Kong With 2 Frontline Doctors.",SARS (Severe Acute Respiratory Syndrome);Protective Clothing and Gear;Hospitals;Masks;Coronavirus (2019-nCoV);Hong Kong,2020-02-20,article,World,News
0,Images of victims of child sexual abuse recirculate on the internet — seemingly forever. What are tech companies doing to stop this?,Listen and subscribe to our podcast from your mobile device:Via Apple Podcasts | Via Spotify | Via Stitcher,"A Criminal Underworld of Child Abuse, Part 2",Cyberharassment;Child Abuse and Neglect;Sex Crimes;Computers and the Internet;Social Media;Science and Technology;Facebook Inc,2020-02-20,article,Podcasts,News
0,"With candidates running out of time to change the race, the attacks became personal.",Listen and subscribe to our podcast from your mobile device: Via Apple Podcasts | Via Spotify | Via Stitcher,The Nevada Debate,"Debates (Political);Primaries and Caucuses;Democratic Party;Bloomberg, Michael R;Sanders, Bernard;Nevada",2020-02-20,article,Podcasts,News
0,"Some engaged couples who are aiming for a more socially conscious wedding are putting their spending power to good use by supporting local, women-owned businesses.","For many couples who are planning a wedding, vendor selection is a key part of what brings their vision to life. They are searching for vendors who share their style, amicable personalities and work ethic. But for Maya Kachroo-Levine, 28, and Wyatt Cain, 29, who are getting married May 2, 2020 in San José del Cabo, Mexico, they have additional criteria when it comes to vendor selection: the company must be women-owned.",Women-Powered Weddings on Rise,Women and Girls;Marriages;Entrepreneurship,2020-02-20,article,Fashion & Style,News
0,"Breakdowns, illness and language barriers, but also freedom that a guided tour will never offer.","Driving on the “other” side of the road was the least their problems. One wayward driver in Mexico was certain his wrong turn had invited a police shakedown. In Turkey, one breakdown among many ended with locals helping build a campfire on a frigid night. In Kenya, a repair took on extra urgency when the travelers realized they were in the middle of a path for drug smugglers.","London to Singapore in a Tiny Truck, and Other Road Trip Adventures",Automobiles;Travel and Vacations;Road Trips,2020-02-20,article,Business Day,News
